category,text
non-rumor,i haven't stopped watching #pillowtalk all weekend (and i'm not even sorry): URL URL
non-rumor,clinton ominously tells iowan supporters to mark front doors with campaign logo before sundown URL
non-rumor,"today's the day: if you don't have health insurance, make sure you #getcovered at URL now! URL"
non-rumor,iran's supreme leader awards medals to troops who 'captured' u.s. sailors URL URL
non-rumor,"michael oher got a text from cam newton during the offseason. now, they prepare for #sb50: URL URL"
unverified,nevada focus group of #pbsdebate says @berniesanders won tonight's debate by a 25 to 9 margin.
unverified,"""sanders won 54% of the latino vote, according to the sample data, compared to clinton’s 43%."" #nvcaucus URL"
unverified,"no, the polling doesn't prove bernie sanders won the hispanic vote in nevada URL"
unverified,"the 2016 race: no, the polling doesn’t prove bernie sanders won the hispanic vote in nevada URL"
unverified,new analysis from @wcvi: sanders won the latino vote in nevada. URL
unverified,study concluded that the clinton camp has “no statistical basis” to back claims that it won latino vote in nv. URL
unverified,"kenny is considered the first tiger with down syndrome. at the age of nine, kenny died in 2008 of cancer. URL"
unverified,"breaking news: search ""how can i move to canada"" skyrocketed following #supertuesday URL"
unverified,"tons of people searching ""how to move to canada"" following trump, clinton wins URL URL"
unverified,".@berniesanders: in 2016, ""we will end institutional racism and reform a broken criminal justice system.” #demdebate"
unverified,bernie sanders speaking about institutional racism 👏🏽🙌🏽 URL
unverified,"obama to skip nancy reagan’s funeral, attend entertainment festival instead URL URL"
unverified,"‘president petty strikes again’: obama will reportedly skip nancy reagan’s funeral,,, ✅ URL URL"
unverified,no one is surprised by this.of course obama is skipping nancy reagan's funeral.dignity isn't his strongest attribute URL
unverified,"obama to skip nancy reagan's funeral, as he did scalia's. this time, he'll be attending sxsw: URL"
unverified,president obama to skip nancy reagan’s funeral in order to attend south by southwest: URL URL
unverified,"obama to skip nancy reagan's funeral for music, film festival in austin, tx URL via @waynedupreeshow"
unverified,"bachmann: obama ""classless"" for missing nancy reagan’s funeral URL URL"
unverified,"bachmann slams ""classless"" obama for skipping nancy reagan’s funeral URL URL"
unverified,obama skipping nancy reagan's funeral to attend sxsw URL URL
unverified,developing: president obama will be attending sxsw festival instead of nancy reagan's funeral. URL
unverified,meet kenny the tiger. he was born with down syndrome. he's proof you don't have to be perfect to be beautiful ❤️ URL
unverified,keith richards 'once pulled a knife on donald trump' says rolling stones' ex-event promoter URL URL
unverified,"keith richards 'once pulled a knife on donald trump', claims rolling stones' former promoter URL URL"
unverified,open letter to trump voters from his top strategist-turned-defector - amazing first person account URL via @xojanedotcom
unverified,an open letter to @realdonaldtrump from his top strategist-turned-defector: URL URL
unverified,an open letter to trump voters from his top strategist-turned-defector URL @juddapatow @andylassner @bettemidler
unverified,"letter to trump voters from his top strategist-turned-defector - i don’t know if this is real, but it’s believable. URL"
unverified,how many more trump supporters will defect? an open letter to trump voters from his top strategist-turned-defector URL
unverified,a trump campaign strategist just quit and wrote this amazing open letter about why: URL
unverified,"top trump strategist resigns, writes revealing open letter: URL"
unverified,an open letter to trump voters from his top strategist-turned-defector URL via @xojanedotcom
unverified,donald spunktrumpet's former communications director stephanie cegielski has resigned and written this - URL
unverified,"an open letter to trump voters from his top strategist: stop supporting him, he doesn't want to win URL"
unverified,"trump's top strategist, stephanie cegielski, has quit his campaign + just wrote an open letter to trump supporters: URL"
unverified,we must address the political marginalization and institutional racism affecting people of color. read my plan: URL
unverified,"just in: donald trump to @msnbc: ""there has to be some form of punishment"" for women who have an abortion."
unverified,donald trump tells chris matthews: women deserve ‘some form of punishment’ for abortion URL URL
unverified,"update: donald trump advocates abortion ban and ""some form of punishment"" for women who have an abortion. URL - @msnbc"
unverified,"just in: donald trump tells @msnbc: ""there has to be some form of punishment"" for abortion URL"
unverified,donald trump supports abortion ban and 'punishment' for women URL
unverified,"donald trump goes full anti-woman: ""punishment"" for women who abort URL URL"
unverified,craigslist ad: ‘get paid $15 an hour to protest at the trump rally’ - URL URL
unverified,☆☆craigslist ad allegedly posted by bernie supporters offered $15 to protest at trump's rally in wisconsin. trump already creating jobs!
unverified,international criminal george soros & his boi @davidbrockdc are sooo busted #fauxprotests #ringers @realdonaldtrump URL
unverified,"hearing that bernie sanders flipped clark county in nevada at state convention, may have won the entire state #feelthebern"
unverified,it seems @berniesanders has won back nevada! don't let @clarkcountynv dems rig it against @sensanders! #feelthebern URL
unverified,we officially won clark county (70% of the population of nevada) and washoe county +5/6 for @berniesanders -4 for hillary #bernietakesnevada
unverified,bernie sanders has won the nevada caucus #nvcaucus URL
unverified,"it's official, @berniesanders actually won nevada today. came down to 2 factors. 1. enthusiasm 2. organization URL"
unverified,"bernie sanders has actually won nevada, not hillary clinton! the people have spoken! URL URL"
unverified,.@berniesanders is pulling magic tricks out of a hat in nevada. we just officially won! URL
unverified,"this is kenny, the tiger with down syndrome. this proves you don't have to perfect to be beautiful ❤️ URL"
unverified,"a new transgender bathroom policy at @target is real, and it's fabulous: URL URL"
non-rumor,#ripchyna: the wwe icon has passed away at the age of 45. URL URL
non-rumor,pop legend prince has died at 57: URL URL
unverified,"landmarks around world turn purple, in honor of #prince. #princerip #purplerain URL"
unverified,purple pain: landmarks across globe light up in fitting prince tributes #ripprince URL URL
unverified,purple reign! landmarks light up for prince after his sudden death 💜 #princerip URL
unverified,all in purple: memorials and landmarks across the globe honor #prince after his death. URL URL
unverified,when your two favorite landmarks...go purple in honor of the world missing prince...beautiful: URL
unverified,niagara falls turned purple on the day prince died: URL URL
unverified,niagara falls turned purple on the day prince died: URL URL
unverified,niagara falls turned purple on the day prince died: URL URL
unverified,niagara falls turned purple on the day prince died: URL URL
unverified,"340,000 pledge to boycott target over transgender bathroom policy URL URL"
unverified,"340,000 pledge to boycott @target over transgender bathroom policy URL URL"
unverified,twenty-five stories proving target’s pro-trans bathroom policy is dangerous URL
unverified,people are over here boycotting @target over their new transgender bathroom policy and i'm just like URL
unverified,"hey guys, target isn't backing down check the usa today article about the boycott URL"
unverified,"american family association gets 500,000 to sign petition boycotting target over its transgender bathroom policy URL"
unverified,"500,000 boycott target over trans bathroom policy... URL"
unverified,boycott the hell out of target. they think it's ok that boys pee with girls so let's hit em where it hurts - money. URL
unverified,more than 700000 boycott target over transgender URL #lgbtq #tcot #bathroombill #pjnet URL
unverified,starve the beasts destroying our #civilsociety #target stock ➡️ sinks $1.5 billion URL URL
unverified,"target boycott crosses 1 million signers, stock sinks by $1.5 billion URL"
unverified,"target boycott crosses 1 million signers, stock sinks by $1.5 billion - breitbart URL"
unverified,"target boycott crosses 1 million signers, stock sinks by $1.5 billion URL"
unverified,"because target believes men can pee with girls, their stock has taken a huge hit. good. keep boycotting target. URL"
